2018-07-05 16:55:18,"RT @doubletoasted_: THE FIRST PURGE MOVIE REVIEW AND MORE – The Movie Review Extravaganza LIVE @ 7:00 PM CST

WATCH LIVE: https://t.co/QxtL…",751279606829690881
2018-07-05 16:46:42,RT @AMCTheatres: The timeline of #ThePurge series. Get tix now for #TheFirstPurge - now playing! https://t.co/HOxPdrapwF https://t.co/yMfOr…,2756857447
2018-07-05 16:43:22,Wait but #ThePurge was amazing. My fave by far then Anarchy 👌🏽,233256867
2018-07-05 16:37:46,#TessThompsonTalley This is what a #psychopath looks like #trophyhunter #trophyhunting #bantrophyhunting… https://t.co/Rd6TYoWzAG,177226195
2018-07-05 16:34:20,Today's alternative #minimalistposter is dedicated to #ThePurge. #fanartfriday #thursdaythoughts https://t.co/hj8lfjVmMC,3902607380
2018-07-05 16:30:34,#ThePurge: Free-Range. #chickens #gangs #chickengangs https://t.co/mMK1OZESwi,574237017
2018-07-05 16:30:23,RT @Riley2TimezNC: @ARSONALDAREBEL Rover 2.0 🔥🔥🔥🔥🔥 #ThePurge,29470922
2018-07-05 16:29:17,REVIEW: THE FIRST PURGE: https://t.co/TwYl6nYgeZ #TheFirstPurge #ThePurge #ThePurgeTV #MovieReview https://t.co/yTHVzdro1e,325315923
2018-07-05 16:28:34,REVIEW: THE FIRST PURGE: https://t.co/br3efGgrR5 #TheFirstPurge #ThePurge #ThePurgeTV #MovieReview https://t.co/O3TkUTUcpk,3152480367
2018-07-05 16:18:28,This corner of the #JurassicWorld #FallenKingdom online campaign feels like its for #ThePurge https://t.co/E6uK69vt8A,313581868
2018-07-05 16:12:40,Has anyone seen #ThePurge yet? If so how was it?,1012562675992317952
2018-07-05 16:10:15,Found My New Celebrity Woman Crush While Watching #ThePurgeAnarchy #ThePurge #Purge 😍😍😍 https://t.co/bHJFqMHQAV,527188312
2018-07-05 16:06:22,World Series of Beer Pong starts tonight.  #bpong #wsobp #KickRocks #beerpong #thepurge #vegas #vegaspong https://t.co/zv3gjDj0NQ,1029012097
2018-07-05 15:59:21,RT @ReelTalker: For @slashfilm I take a deep dive into the disturbing relevance of #ThePurge films; how they reflect our history of violenc…,807767424
2018-07-05 15:58:33,"RT @filmgob: The First Purge (2018)
#ThePurge 
https://t.co/EYB7v68Zl5 https://t.co/qyMsmxdbsH",2540772739
2018-07-05 15:57:08,"The First Purge (2018)
#ThePurge 
https://t.co/EYB7v68Zl5 https://t.co/qyMsmxdbsH",2690303958
2018-07-05 15:40:23,RT @AMCTheatres: The timeline of #ThePurge series. Get tix now for #TheFirstPurge - now playing! https://t.co/HOxPdrapwF https://t.co/yMfOr…,22341625
2018-07-05 15:40:10,RT @makkupo: - o n - e v e r y t h i n g ; feel like #ThePurge is going outside 😹😂,49065717
2018-07-05 15:37:46,Watched #ThePurge last night and it was awesome all the way through!,77890329
2018-07-05 15:35:19,RT @AMCTheatres: The timeline of #ThePurge series. Get tix now for #TheFirstPurge - now playing! https://t.co/HOxPdrapwF https://t.co/yMfOr…,822328890727116802
2018-07-05 15:32:33,The timeline of #ThePurge series. Get tix now for #TheFirstPurge - now playing! https://t.co/HOxPdrapwF https://t.co/yMfOrrqpHK,40245758
2018-07-05 15:29:16,1st Words on THE FIRST PURGE: More-of-the-same sequel takes the now well-worn PURGE formula and simply winds back t… https://t.co/Mfghhf49MG,801580113292918784
2018-07-05 15:28:39,Where do you stand? #GoSeeThePurge or #ThePurgeSucks. Your opinion counts. https://t.co/UtTxVkdop3◢ #thepurge,39378062
2018-07-05 15:25:53,"Every 'Purge' movie ranked (including 'The First Purge') 
https://t.co/4viBVWs8rm via @usatoday #TheFirstPurge 

Th… https://t.co/zrb3hJqi5r",2253500496
2018-07-05 15:20:03,"It's ironic that #thepurge sequel uses a #MAGA style hat for marketing, when the premise is much more in line with… https://t.co/um3pxrOK8h",2518619053
2018-07-05 15:17:11,How come no one during #ThePurge goes around erasing student loan debt &amp; overdue library fines?,24605463
2018-07-05 15:17:03,RT @SyfyWire: Get ready to Purge again with the trailer and premiere date for #ThePurge TV series https://t.co/FgWS0I8zpF https://t.co/rH86…,2964722650
2018-07-05 15:15:57,"Just seen the First Purge. Not a bad film, enjoyable enough. It could have done more with the premise being the fir… https://t.co/Woy7oDWxQu",223606582
2018-07-05 15:13:11,For @bmoviesd I wrote about how THE PURGE series is brilliant precisely because it takes on society's ills -- somet… https://t.co/nWty8b7Ejw,394774206
2018-07-05 15:06:58,RT @ReelTalker: For @slashfilm I take a deep dive into the disturbing relevance of #ThePurge films; how they reflect our history of violenc…,275146822
2018-07-05 15:06:03,RT @ReelTalker: For @slashfilm I take a deep dive into the disturbing relevance of #ThePurge films; how they reflect our history of violenc…,3223506985
2018-07-05 14:52:00,RT @ReelTalker: For @slashfilm I take a deep dive into the disturbing relevance of #ThePurge films; how they reflect our history of violenc…,17845980
2018-07-05 14:49:06,RT @TheYearOfBliss: AGE OF BLISS!! 🔥😈 @AlexaBliss_WWE #SmallButFierce #ThePurge https://t.co/9EJrdR6L1f,591393895
2018-07-05 14:46:26,RT @MrFlyMouth: IT’S FINALLY HERE!!!! IF YOU WANNA HEAR SOME NEW HEAT🔥 Click link in my bio #ThePurge https://t.co/mOADyHMqiL,335398687
2018-07-05 14:42:11,IT’S FINALLY HERE!!!! IF YOU WANNA HEAR SOME NEW HEAT🔥 Click link in my bio #ThePurge https://t.co/mOADyHMqiL,335398687
2018-07-05 14:39:13,RT @WMTT4: #ThePurge was so American that they gave #Trump a shout out 🙊💁 --- #like #rt #share if you know what I'm talking about 😂😂😂💁,81390841
2018-07-05 14:36:04,"RT @CollegeDemsTX: #ThePurge, but the only laws eliminated are the ones that make it harder to vote",19874773
2018-07-05 14:35:07,RT @ReelTalker: For @slashfilm I take a deep dive into the disturbing relevance of #ThePurge films; how they reflect our history of violenc…,896974408912433153
2018-07-05 14:35:06,#thepurge was dope,127640598
2018-07-05 14:34:01,The Trump Administration now... #ThePurge LAWLESSNESS!!! https://t.co/GpSvmey5la https://t.co/GpSvmey5la,48347194
2018-07-05 14:32:07,"#ThePurge, but the only laws eliminated are the ones that make it harder to vote",44498699
2018-07-05 14:31:33,"RT @Cinetext: #TheFirstPurge NEW Trailer🎬 (HD-Pro)
Watch: https://t.co/oX6Ovze0we Violence &amp; mayhem spread across the nation when the New F…",2711855321
2018-07-05 14:28:22,"RT @Ryan_Grow: #TheFirstPurge has now begun. Witness the beginning of an American tradition! Link in bio for my review
.
.
.
#crazymovieguy…",27991741
2018-07-05 14:22:45,RT @rsobelexaminer: #TheFirstPurge was awesome and even my mom enjoyed it. #FirstPurge #ThePurge @blumhouse @jason_blum @UniversalHorror ht…,926160225127817216
2018-07-05 14:16:48,"Saw #ThePurge last night. So many blatant stereotypes and racism. 😒

Please don’t pay to see this movie. It was literally disgusting.",15679359
2018-07-05 14:09:19,"#ThePurge was so blatantly anti-white and full of propaganda, it was kinda hard to watch.",561654093
2018-07-05 14:05:00,"There's gotta be a thinkpiece about the use of masks in #TheStrangers and #ThePurge, right? https://t.co/6GpSiEUHeS",393566861
2018-07-05 13:56:16,RT @GifOfAholes: Seeing the new Purge movie today? Here’s our review of the past 3 to refresh your memory https://t.co/ZHz3afd7Hv #PodernFa…,762334130797445120
2018-07-05 13:53:23,RT @mfowlermusic: Pretty sure #ThePurge happened outside of my house last night. 💥 Hope everyone had a great 4th! #fireworks #babyyoureafir…,1134967872
2018-07-05 13:49:57,RT @ReelTalker: For @slashfilm I take a deep dive into the disturbing relevance of #ThePurge films; how they reflect our history of violenc…,16525300
2018-07-05 13:44:42,RT @MeGuinness: #wheretobritain #uber #uberwatch #thenewuber #Wimbledon #London #HeatWave2018 #ThePurge @TfLTPH #UberCrash #SpagnaRussia I…,940705411
2018-07-05 13:35:51,RT @ReelTalker: For @slashfilm I take a deep dive into the disturbing relevance of #ThePurge films; how they reflect our history of violenc…,16713534
2018-07-05 13:34:26,"""We're just one step away from #HandmaidsTale or #ThePurge happening in real life.""

Uh, no. In fact the very idea… https://t.co/1vn9xDckIA",4888029654
2018-07-05 13:25:20,"RT @IndieWire: The more timely #ThePurge gets, the better the franchise becomes. How ""The Purge"" became our greatest genre franchise: https…",1140921
2018-07-05 13:21:35,RT @ReelTalker: For @slashfilm I take a deep dive into the disturbing relevance of #ThePurge films; how they reflect our history of violenc…,3506880820
2018-07-05 13:17:52,RT @MeGuinness: #wheretobritain #uber #uberwatch #thenewuber #Wimbledon #London #HeatWave2018 #ThePurge @TfLTPH #UberCrash #SpagnaRussia I…,920625210012897280
2018-07-05 13:10:12,RT @ReelTalker: For @slashfilm I take a deep dive into the disturbing relevance of #ThePurge films; how they reflect our history of violenc…,3012751780
2018-07-05 13:06:47,RT @GifOfAholes: Seeing the new Purge movie today? Here’s our review of the past 3 to refresh your memory https://t.co/ZHz3afd7Hv #PodernFa…,750518121274892288
2018-07-05 13:03:17,"The First Purge full movie download
 
https://t.co/DPTUThOcHs

#TheFirstPurge #download #ThePurge #movie… https://t.co/AzlyrYVjQO",1001508106847825920
2018-07-05 12:55:10,RT @horrorhomeroom: THE PURGE franchise is in the forefront of the new more political #horror #ThePurge #Purge #Purge4 https://t.co/4bTBp2f…,2872727686
2018-07-05 12:49:48,RT @WilliamBibbiani: #ThePurge may be the only horror movie franchise that gets more plausible with every sequel. #TheFirstPurge is the mos…,2276434226
2018-07-05 12:48:39,It is truly #ChristmasInJuly any year #ThePurge graces us with a new tale o’ terror. My excitement is unprecedented. https://t.co/o5Z1ce59eJ,88949825
2018-07-05 12:45:32,"@michellemalkin Give us a video of your opinion of the ultimate left-wing wet dream, #ThePurge film series.",770987447907999745
2018-07-05 12:44:15,RT @WilliamBibbiani: #ThePurge may be the only horror movie franchise that gets more plausible with every sequel. #TheFirstPurge is the mos…,390237622
2018-07-05 12:43:06,@blumhouse The First Purge took place at @OdysseyCinemas God Bless America 🇺🇸🚨🔪 #TheFirstPurge #SurviveTheNight… https://t.co/3fdwN7AHS5,1252045892
2018-07-05 12:29:17,"Am I the only one one who has the Purge Series as a guilty pleasure. It's so bad, yet so good. #thepurge #TheFirstPurge",965628856584503297
2018-07-05 12:21:55,RT @thefilmpoll: Which new release do you plan to see this weekend? #AntManAndTheWasp #AntMan #TheWasp #Wasp #Marvel #MCU #MarvelStudios #P…,918274438235394048
2018-07-05 12:19:22,RT @ARSONALDAREBEL: DONT FORGET “The Purge” HOSTED by: @djbigl4eva DROPPED TODAY FREE DOWNLOAD LINK https://t.co/uFoH7LuItA N JOY ITS TIME…,82923436
2018-07-05 12:19:20,i didnt know this was coming so soon https://t.co/N5S0lzAmrq #thepurge #tvshow #purgetv,26252167
2018-07-05 12:17:35,RT @TheMovieManFL: Today's new podcast episode is going to be The First Purge.  Come back later today for the full episode #TheFirstPurge #…,1888166828
2018-07-05 12:17:20,RT @TheMovieManFL: Today's new podcast episode is going to be The First Purge.  Come back later today for the full episode #TheFirstPurge #…,830532014822588417
2018-07-05 12:17:02,RT @TheMovieManFL: Today's new podcast episode is going to be The First Purge.  Come back later today for the full episode #TheFirstPurge #…,936665432207036416
2018-07-05 12:16:32,Today's new podcast episode is going to be The First Purge.  Come back later today for the full episode… https://t.co/k0JC7wvyHy,992465807186722822
2018-07-05 12:00:02,#TheFirstPurge is the prequel of #ThePurge trilogy and will focus on the events that lead up to the very first Purg… https://t.co/enrtb6LU9B,2399921809
2018-07-05 11:54:12,@chloejarvis08 @lauren_woodroff @helinaaa_ our dedication is 10/10 to see them #ThePurge,375876787
2018-07-05 11:50:40,The original release is one of my FAVE films! Very much looking forward to seeing this outing.🤗 #ThePurge… https://t.co/BhaL0lnTHY,91018208
2018-07-05 11:41:46,@ARSONALDAREBEL Rover 2.0 🔥🔥🔥🔥🔥 #ThePurge,1014641307422281728
2018-07-05 11:41:43,"RT @HookedonHorror: ""We are just minutes away from the start of this glorious holiday."" 🇺🇸
Our first glimpse at The Purge TV Series...and i…",1484174011
2018-07-05 11:30:58,RT @ReelTalker: For @slashfilm I take a deep dive into the disturbing relevance of #ThePurge films; how they reflect our history of violenc…,21595043
2018-07-05 11:13:45,"RT @Johnno23: Reviewing THE FIRST PURGE!

#TheFirstPurge
#ThePurge
#ThePurgeElectionYear
#Purge
#horrormovies
#movie
#MovieReview
#HorrorMo…",3234099793
2018-07-05 11:03:43,"Reviewing THE FIRST PURGE!

#TheFirstPurge
#ThePurge
#ThePurgeElectionYear
#Purge
#horrormovies
#movie
#MovieReview… https://t.co/K1GInFTdYe",68953904
2018-07-05 11:02:30,RT @mfowlermusic: Pretty sure #ThePurge happened outside of my house last night. 💥 Hope everyone had a great 4th! #fireworks #babyyoureafir…,55322359
2018-07-05 10:58:09,Pretty sure #ThePurge happened outside of my house last night. 💥 Hope everyone had a great 4th! #fireworks #babyyoureafirework,834622896
2018-07-05 10:24:50,RT @SyfyWire: Get ready to Purge again with the trailer and premiere date for #ThePurge TV series https://t.co/FgWS0I8zpF https://t.co/rH86…,154709971
2018-07-05 10:24:49,"The First Purge Movie Review: https://t.co/5BPmjX0Mil
#TheFirstPurge #Purge4 #Purge #ThePurge https://t.co/jQSu1iUaYq",940374751704268801
2018-07-05 10:21:18,Prepping for the new one tonight 👌 #thepurge #purgeanarchy #purgeelectionyear #movie #film #new #cinema #cineworld… https://t.co/VjiZGNrdtT,27653342
2018-07-05 10:18:10,#ThePurge  y’all need to go watch it it was very different and I love Black ppl dassit😂😂😂,272209723
2018-07-05 10:18:02,"#assassinationnation sjws co-opt #thepurge in black satire masquerading as a bloody crime thriller, from #neon,… https://t.co/piUh8QnuW5",28276466
2018-07-05 10:15:19,Get ready to Purge again with the trailer and premiere date for #ThePurge TV series https://t.co/FgWS0I8zpF https://t.co/rH86PmyjKj,16013461
2018-07-05 10:14:56,RT @ReelTalker: For @slashfilm I take a deep dive into the disturbing relevance of #ThePurge films; how they reflect our history of violenc…,2565727201
2018-07-05 09:55:18,#ThePurge was good! 👫❤️ literally spent the whole day with Edgar lol,235056494
2018-07-05 09:53:27,RT @Variety: .@jason_blum explains how #ThePurge has kept slasher movies alive for years https://t.co/nhWO7KFBkQ https://t.co/45zfDjnxyb ht…,254759094
2018-07-05 09:46:46,RT @ReelTalker: For @slashfilm I take a deep dive into the disturbing relevance of #ThePurge films; how they reflect our history of violenc…,343876360
2018-07-05 09:24:47,"It's definitely good for all of us that while a bit old, @TheDemocrats are the party of progress, while the @GOP is… https://t.co/5Wj7a4fyeu",220259709
2018-07-05 09:05:20,RT @ReelTalker: For @slashfilm I take a deep dive into the disturbing relevance of #ThePurge films; how they reflect our history of violenc…,776954711748390913
2018-07-05 09:02:15,"Was it ever explained how the Purgers aren't killed? How are they the only ones ""hunting"" and killing people but ar… https://t.co/L13Q3VDWiV",2569984100
2018-07-05 08:45:40,RT @ReelTalker: For @slashfilm I take a deep dive into the disturbing relevance of #ThePurge films; how they reflect our history of violenc…,3111863311
2018-07-05 08:30:31,RT @TheScareZone: Let freedom scream this #4thofjuly Visit us at https://t.co/nhhMZfDpoG for holiday &amp; summer movie recommendations #uncles…,16659778
2018-07-05 08:21:56,RT @RachFenty: The Purge was amazing!!! Near had a heart attack with all the people dressed up chasing us but sure wee gegs #ThePurge https…,722192120577036288
2018-07-05 08:14:10,What do ‘The Purge’ movies say about us? #purge #thepurge https://t.co/2XApGPnlPw,993029569820151808
2018-07-05 07:58:09,RT @ReelTalker: For @slashfilm I take a deep dive into the disturbing relevance of #ThePurge films; how they reflect our history of violenc…,849968192
2018-07-05 07:51:53,RT @Variety: .@jason_blum explains how #ThePurge has kept slasher movies alive for years https://t.co/nhWO7KFBkQ https://t.co/45zfDjnxyb ht…,248918172
2018-07-05 07:45:39,"I 110% believe that The Purge, is the future of America. Y'all need to stand up and protect your country at all cos… https://t.co/qI9otKuFke",709958550844534785
2018-07-05 07:44:33,RT @ReelTalker: For @slashfilm I take a deep dive into the disturbing relevance of #ThePurge films; how they reflect our history of violenc…,238339374
